Length,Height,Weight,Age
0.9,0.2,5.6415505,6.0
1.4,0.4,20.638436,9.0
1.0375,0.25,9.19941275,7.0
1.3625,0.3625,19.43358225,9.0
1.5,0.375,31.127751,10.0
1.625,0.5,45.68521925,13.0
1.625,0.5125,39.41997975,10.0
1.0125,0.275,12.91319725,8.0
1.4125,0.3625,26.251637,9.0
0.8,0.1875,4.5642695,6.0
0.95,0.2375,7.994559,6.0
1.6,0.525,41.39027,11.0
1.0125,0.225,7.58349125,7.0
1.5375,0.4125,29.653577,9.0
1.1625,0.2875,12.91319725,9.0
1.625,0.4625,36.7126025,10.0
0.9,0.2375,5.6415505,6.0
1.625,0.4,38.82464025,10.0
1.0625,0.25,12.99824575,8.0
1.4,0.375,27.51318975,15.0
1.3,0.3625,20.184844,10.0
1.4375,0.3625,26.2232875,12.0
1.025,0.225,7.49844275,7.0
0.575,0.1125,1.13398,4.0
1.2875,0.3,15.3937785,8.0
1.05,0.25,9.07184,6.0
0.9875,0.225,7.98038425,6.0
1.5625,0.4125,31.333965,17.0
1.125,0.2875,13.08329425,8.0
1.375,0.375,23.37416275,12.0
1.475,0.425,27.499015,11.0
1.2125,0.3,14.81261375,8.0
1.5625,0.4125,32.13415825,8.0
1.4375,0.375,27.51318975,9.0
1.375,0.4,25.9397925,8.0
0.9375,0.25,7.98038425,6.0
1.45,0.4375,26.32251075,14.0
1.5125,0.375,28.91649,9.0
1.5125,0.375,35.096681,13.0
1.7125,0.4875,50.8306535,11.0
1.525,0.35,31.70891575,13.0
1.55,0.4375,33.8776525,10.0
0.5,0.125,1.304077,6.0
1.6,0.4775,36.38658325,18.0
1.6375,0.425,40.25629,11.0
1.15,0.3,14.0330025,8.0
1.375,0.375,23.09066775,9.0
1.25,0.3,18.75319425,9.0
0.875,0.2625,5.556502,7.0
0.8625,0.2125,5.5848515,6.0
1.5,0.4,31.62386725,11.0
1.4625,0.375,33.8776525,14.0
0.875,0.175,5.10291,6.0
1.2625,0.3125,17.50581625,15.0
1.825,0.5,53.6656035,11.0
1.7625,0.5,43.6298805,13.0
1.2625,0.2875,13.154168,7.0
1.6875,0.4375,43.488133,12.0
1.4875,0.35,27.612413,10.0
1.475,0.3625,26.932025,10.0
1.3125,0.3375,18.597272,9.0
1.525,0.425,30.51823675,10.0
1.1875,0.325,14.44407025,9.0
1.15,0.3125,14.07552675,8.0
1.25,0.425,23.09066775,8.0
1.325,0.375,27.8108595,13.0
1.0875,0.25,11.77921725,7.0
0.725,0.125,3.01922175,5.0
1.1875,0.275,11.963489,8.0
1.1875,0.3,17.463292,7.0
1.6125,0.425,31.808139,10.0
1.3,0.375,18.71067,10.0
1.45,0.4,32.16250775,8.0
1.1875,0.2625,14.35902175,8.0
1.225,0.2875,14.004653,9.0
1.0875,0.3,12.813974,8.0
0.9,0.25,6.1518415,7.0
0.6875,0.2,2.8066005,3.0
0.675,0.1625,2.16873675,5.0
1.525,0.475,34.302895,11.0
1.625,0.475,38.11590275,13.0
1.55,0.4625,34.983283,10.0
0.7,0.175,3.005047,4.0
1.575,0.375,32.715323,11.0
0.6625,0.175,2.79242575,6.0
1.5,0.4125,30.4609655,14.0
1.325,0.325,22.58037675,9.0
1.3125,0.3125,20.3265915,9.0
1.075,0.3125,11.43902325,10.0
1.325,0.3625,25.287754,10.0
1.7,0.5,42.2124055,11.0
1.25,0.3,15.03940975,9.0
1.4375,0.3375,24.323871,10.0
1.125,0.2875,14.118051,8.0
1.4125,0.3625,24.5790165,10.0
1.6125,0.425,34.23202125,10.0
1.525,0.4375,31.3261975,11.0
0.95,0.25,7.9095105,7.0
1.5125,0.4125,31.51046925,14.0
0.925,0.2125,6.27941425,7.0
1.6125,0.475,44.111822,10.0
1.725,0.45,44.22522,12.0
0.9625,0.25,9.015141,7.0
1.8,0.4875,57.16676675,11.0
1.15,0.2875,12.48795475,7.0
1.15,0.275,13.04077,8.0
1.6125,0.325,33.5941575,9.0
1.0375,0.35,11.07047975,9.0
1.025,0.2625,9.808927,8.0
1.475,0.4125,27.8675585,12.0
1.075,0.2625,10.33339275,6.0
1.3875,0.375,27.895908,12.0
1.6625,0.4375,38.215126,11.0
1.7,0.4375,34.62891425,16.0
1.4625,0.375,26.932025,15.0
1.4625,0.3625,26.1098895,10.0
1.4,0.35,28.689694,19.0
1.4125,0.375,26.54930675,9.0
1.6,0.425,31.22697425,10.0
1.25,0.2875,14.0330025,7.0
1.5375,0.475,38.22930075,13.0
0.975,0.225,9.63883,7.0
0.9875,0.2375,8.32057825,6.0
1.0375,0.25,7.6260155,8.0
1.5875,0.4625,36.61337925,10.0
1.4375,0.375,24.73493875,8.0
0.9125,0.25,6.98815175,6.0
1.4375,0.4,31.127751,11.0
1.4,0.375,26.251637,9.0
1.4875,0.375,32.16250775,11.0
1.4875,0.425,30.7592075,14.0
1.5,0.4125,32.1199835,16.0
1.325,0.35,17.70426275,11.0
0.95,0.225,7.72523875,8.0
1.175,0.2875,13.267566,7.0
1.6125,0.475,51.199197,12.0
0.95,0.2375,6.64795775,7.0
0.6875,0.175,2.664853,7.0
1.2,0.375,18.540573,9.0
1.0125,0.25,7.9095105,11.0
1.6125,0.4875,38.00250475,12.0
0.975,0.25,7.9095105,7.0
0.975,0.25,7.087375,7.0
0.825,0.225,5.1312595,6.0
0.7125,0.1625,3.04757125,6.0
1.575,0.4375,37.32211675,13.0
1.525,0.375,35.19590425,10.0
1.5,0.4,29.44095575,9.0
1.0875,0.3,11.226402,8.0
1.1,0.275,12.6155275,9.0
1.45,0.4,26.46425825,15.0
1.2875,0.3,16.7120303,9.0
1.2,0.3125,15.49300175,8.0
1.625,0.3875,43.02036625,11.0
0.7875,0.2125,4.63514325,8.0
1.3125,0.2625,18.44134975,9.0
0.9375,0.2125,6.7188315,7.0
1.45,0.45,26.63435525,10.0
1.625,0.375,39.2073585,8.0
1.2625,0.3625,18.80989325,9.0
0.9375,0.2375,6.4353365,7.0
1.2125,0.3125,15.195332,8.0
0.6625,0.2,2.2963095,4.0
1.3125,0.3125,16.386011,9.0
0.8375,0.2,6.42116175,7.0
1.325,0.3,18.7957185,9.0
1.0125,0.3,10.829509,7.0
0.5125,0.1125,0.77961125,5.0
1.225,0.3,16.1308655,7.0
1.55,0.4125,33.89182725,11.0
1.4,0.4,23.11901725,16.0
1.425,0.4,27.68328675,13.0
1.3,0.325,15.87572,11.0
1.325,0.375,19.17843675,9.0
1.1,0.3125,13.08329425,9.0
1.6,0.4,33.46658475,9.0
1.1,0.325,13.267566,8.0
1.0875,0.2375,11.89261525,7.0
0.9375,0.2,7.72523875,5.0
1.475,0.3125,25.7129965,10.0
1.3125,0.35,20.921931,13.0
0.7,0.2125,3.41611475,5.0
1.4625,0.3875,29.07241225,13.0
1.675,0.4375,45.88366575,11.0
1.5125,0.475,37.1094955,17.0
1.575,0.375,32.16250775,9.0
1.4375,0.4125,31.127751,14.0
0.825,0.225,6.1518415,9.0
1.0375,0.2625,9.185238,8.0
1.55,0.3875,33.8209535,9.0
1.375,0.3125,24.36639525,8.0
1.575,0.4,36.117263,10.0
1.5625,0.4375,38.00250475,9.0
1.15,0.275,13.08329425,8.0
1.2375,0.35,17.50581625,8.0
1.25,0.35,20.41164,8.0
1.6125,0.45,37.32211675,11.0
1.5875,0.3875,34.6147395,9.0
1.325,0.375,22.792998,15.0
1.45,0.4125,27.555714,9.0
1.55,0.375,32.601925,10.0
1.4,0.4,24.62154075,9.0
1.4375,0.375,24.84833675,15.0
1.425,0.4,25.44367625,17.0
1.425,0.3625,25.51455,8.0
1.4875,0.375,34.6147395,16.0
1.1875,0.3125,15.83319575,8.0
1.4,0.3625,26.01066625,9.0
1.125,0.3125,14.78426425,8.0
1.2,0.325,17.8885345,8.0
1.4,0.4125,22.92057075,12.0
0.525,0.1375,1.0489315,5.0
1.4125,0.3625,21.715717,8.0
1.5125,0.375,22.92057075,9.0
0.8625,0.2375,6.95980225,7.0
1.6625,0.4375,40.41221225,11.0
0.5625,0.2125,1.927766,5.0
1.875,0.4625,63.389482,11.0
1.475,0.3875,28.803092,12.0
0.8625,0.25,6.23689,6.0
1.325,0.3875,23.85610425,12.0
0.775,0.175,3.24601775,5.0
0.8125,0.225,6.44951125,7.0
1.5625,0.4125,34.65726375,14.0
0.675,0.2,2.36718325,5.0
0.9375,0.25,10.19164525,7.0
1.8,0.4375,49.384829,11.0
1.15,0.325,15.87572,8.0
0.6875,0.175,2.62232875,7.0
1.2125,0.3125,17.08057375,8.0
1.1625,0.275,14.2030995,8.0
1.45,0.35,24.6924145,10.0
1.4,0.4125,31.581343,12.0
1.65,0.5125,42.2124055,18.0
1.5625,0.4375,35.3518265,22.0
0.7,0.1875,3.27436725,5.0
1.3,0.2625,18.313777,8.0
0.9,0.225,5.59902625,7.0
1.25,0.3625,18.61144675,10.0
1.4625,0.325,23.09066775,10.0
0.6375,0.1375,2.0695135,5.0
1.475,0.4125,29.7386255,15.0
1.1625,0.3,12.7856245,8.0
1.375,0.375,22.92057075,8.0
0.8875,0.225,6.7188315,6.0
1.4125,0.3375,22.92057075,11.0
1.175,0.325,16.25843825,8.0
1.375,0.3625,25.86891875,13.0
1.3125,0.325,17.19397175,8.0
1.0875,0.2875,10.886208,7.0
1.3125,0.325,17.4349425,8.0
1.675,0.45,43.02036625,11.0
1.6875,0.5,43.87085125,10.0
1.375,0.3125,19.901349,9.0
1.7,0.4625,39.745999,14.0
1.6125,0.475,38.0733785,11.0
1.4875,0.425,25.798045,11.0
1.375,0.35,24.720764,10.0
1.5125,0.425,31.56716825,14.0
1.5375,0.3625,29.766975,10.0
1.4875,0.3,28.576296,14.0
1.3125,0.3125,18.5689225,8.0
1.45,0.3875,22.80717275,10.0
1.575,0.4,38.82464025,10.0
1.3125,0.3625,20.0430965,10.0
0.8125,0.225,4.3941725,9.0
1.4625,0.375,24.9192105,10.0
0.9625,0.25,7.92368525,6.0
1.525,0.4875,31.127751,14.0
1.45,0.425,25.35862775,13.0
1.2,0.3125,15.1102835,10.0
1.6875,0.4375,44.80638475,11.0
1.25,0.3125,17.50581625,9.0
0.9875,0.2625,9.298636,6.0
1.225,0.275,14.69921575,8.0
1.425,0.4125,28.803092,10.0
1.1,0.275,9.25611175,8.0
1.375,0.325,20.0997955,8.0
1.7625,0.5,54.260943,16.0
1.375,0.3875,22.1409595,11.0
1.55,0.4125,32.10580875,10.0
1.475,0.4125,24.6357155,10.0
0.9625,0.2375,6.56290925,8.0
1.7375,0.55,49.34230475,20.0
1.25,0.375,18.597272,17.0
1.2125,0.3125,14.69921575,10.0
1.45,0.375,30.957654,10.0
1.325,0.375,20.19901875,8.0
1.1125,0.325,12.417081,6.0
1.7125,0.4875,50.95822625,16.0
1.375,0.4,24.59319125,8.0
1.3625,0.375,21.72989175,7.0
1.5625,0.4125,29.44095575,13.0
1.675,0.4375,47.58463575,13.0
1.2125,0.3375,18.27125275,8.0
1.625,0.475,38.51279575,10.0
0.7375,0.225,3.9972795,6.0
1.6125,0.5,38.782116,15.0
1.4375,0.375,28.22192725,10.0
1.6625,0.4125,35.777069,16.0
1.1375,0.35,14.18892475,11.0
1.525,0.425,31.127751,14.0
1.2125,0.3625,22.5378525,16.0
1.5625,0.4125,33.8776525,14.0
1.2875,0.3875,18.313777,14.0
1.075,0.275,10.375917,9.0
1.4,0.4,20.3265915,8.0
1.45,0.375,26.12406425,10.0
1.175,0.3125,13.36678925,8.0
1.4375,0.4625,29.21415975,12.0
1.6375,0.475,36.61337925,11.0
1.725,0.425,44.338618,14.0
0.8125,0.1875,4.309124,5.0
1.35,0.375,27.499015,16.0
0.7875,0.1875,4.12485225,6.0
1.725,0.45,43.0628905,13.0
1.525,0.425,29.80949925,10.0
1.475,0.3625,29.3417325,9.0
1.55,0.4,31.51046925,9.0
0.9375,0.25,6.64795775,7.0
1.5625,0.4125,34.5013415,11.0
1.625,0.45,47.513762,10.0
1.425,0.375,27.71163625,9.0
1.2875,0.375,24.720764,9.0
0.925,0.2125,6.7188315,6.0
1.1625,0.3,14.78426425,8.0
1.4625,0.3625,24.0687255,9.0
1.625,0.4875,37.1094955,13.0
1.25,0.2875,14.004653,9.0
1.6625,0.4,43.885026,16.0
1.525,0.4125,32.545226,11.0
0.7125,0.1625,3.6003865,5.0
0.9375,0.2625,6.95980225,6.0
1.475,0.375,27.895908,13.0
0.875,0.2125,9.25611175,7.0
1.5,0.3875,31.22697425,12.0
1.1,0.3125,11.09882925,8.0
1.5625,0.3375,32.034935,8.0
1.55,0.4375,33.622507,10.0
1.325,0.375,19.27766,10.0
1.2375,0.3625,18.9658155,11.0
1.0875,0.2625,12.94154675,7.0
1.6875,0.4625,49.2630815,11.0
1.0,0.2625,9.7238785,8.0
1.4875,0.4375,31.808139,10.0
1.6,0.425,38.71124225,11.0
1.325,0.325,21.829115,14.0
1.5625,0.4375,33.38153625,11.0
1.55,0.425,34.79901125,13.0
1.4625,0.425,29.44095575,9.0
1.675,0.4875,41.730464,13.0
0.875,0.2125,5.10291,6.0
0.8125,0.225,4.082328,9.0
1.3125,0.3375,21.092028,10.0
1.3125,0.3875,20.76600875,6.0
1.375,0.35,20.751834,12.0
1.6,0.4625,46.6916265,15.0
0.9,0.225,6.066793,6.0
0.7,0.1875,3.04757125,4.0
1.125,0.3125,15.66309875,9.0
1.2,0.3,16.23008875,8.0
1.425,0.375,29.937072,9.0
1.1375,0.3,12.74310025,13.0
1.475,0.3875,29.49765475,11.0
0.875,0.225,5.7549485,6.0
0.6375,0.1625,2.36718325,6.0
1.7625,0.5125,50.2636635,11.0
1.3,0.3875,20.3265915,19.0
1.3,0.3,16.5277585,8.0
1.675,0.5,49.8100715,14.0
1.45,0.375,25.004259,8.0
1.775,0.4875,55.735117,25.0
0.7125,0.1625,2.84912475,7.0
1.775,0.375,41.39027,12.0
1.6125,0.5,41.20678625,20.0
1.5375,0.425,30.40483875,10.0
0.875,0.275,6.64795775,12.0
1.4875,0.4125,34.37376875,19.0
1.6125,0.4,35.84794275,11.0
1.1375,0.275,12.6722265,7.0
1.625,0.4125,40.1145425,11.0
1.4625,0.3125,21.58814425,11.0
1.175,0.3375,17.50581625,15.0
1.3,0.35,26.138239,9.0
1.425,0.3875,30.6458095,14.0
1.2625,0.3375,20.19901875,11.0
0.9125,0.25,7.824462,8.0
1.175,0.3125,14.2030995,13.0
1.125,0.2875,11.55242125,8.0
1.3375,0.4125,22.11261,16.0
1.525,0.375,29.5118295,10.0
1.475,0.4125,31.2694985,9.0
1.1875,0.3375,16.99552525,7.0
1.525,0.4125,30.1922175,9.0
1.5,0.375,32.16250775,10.0
1.4875,0.4125,27.1304715,13.0
1.5625,0.375,34.74231225,9.0
1.375,0.325,22.5378525,9.0
1.45,0.3875,26.20911275,8.0
1.2875,0.35,17.916884,12.0
1.3875,0.4,28.02348075,11.0
0.925,0.225,5.45727875,6.0
1.875,0.5125,49.59745025,11.0
0.675,0.1625,2.83495,5.0
1.5125,0.4125,32.16250775,11.0
1.575,0.4125,37.137845,9.0
1.45,0.4375,29.9654215,10.0
1.375,0.375,24.73493875,9.0
1.3625,0.3875,28.3778495,12.0
1.225,0.3,15.37960375,9.0
1.375,0.35,21.16290175,10.0
1.2875,0.325,19.15008725,8.0
1.25,0.3125,16.42853525,10.0
1.175,0.3375,16.9813505,9.0
1.075,0.2625,10.375917,6.0
1.15,0.2875,12.757275,8.0
1.5625,0.475,34.8415355,16.0
0.9375,0.2375,7.994559,6.0
1.45,0.3375,19.83047525,10.0
1.5625,0.3625,34.60056475,9.0
1.3,0.325,16.45688475,9.0
1.1,0.3,10.21999475,6.0
0.5375,0.1375,1.88524175,5.0
1.5,0.4375,39.22153325,16.0
1.25,0.325,17.90270925,12.0
1.6375,0.4,38.6403685,9.0
1.5125,0.3875,30.03629525,11.0
1.0375,0.275,11.169703,8.0
1.3125,0.375,27.385617,23.0
1.475,0.4625,24.73493875,12.0
1.5125,0.3875,28.803092,8.0
1.875,0.475,55.23900075,11.0
1.5625,0.4625,45.85259575,10.0
1.45,0.425,31.18445,10.0
1.3,0.2875,15.49300175,9.0
1.425,0.3625,27.9809565,12.0
1.4625,0.3125,27.0170735,9.0
1.125,0.3,10.886208,6.0
1.525,0.375,32.488527,11.0
1.65,0.4625,45.23162725,15.0
1.5,0.3875,31.0994015,10.0
1.175,0.3125,13.53688625,9.0
1.6125,0.425,35.98969025,10.0
1.5625,0.425,38.71124225,15.0
0.725,0.15,3.16096925,6.0
0.7375,0.2125,3.86970675,7.0
1.125,0.2625,12.6722265,8.0
1.15,0.35,13.56523575,9.0
1.3625,0.3,21.58814425,8.0
1.25,0.3875,22.75047375,12.0
1.5125,0.375,30.40483875,9.0
1.475,0.375,31.75144,9.0
0.9375,0.25,7.95203475,6.0
1.3125,0.375,20.93610575,10.0
1.175,0.325,16.51358375,9.0
1.175,0.2625,13.56523575,7.0
1.025,0.275,12.6722265,10.0
1.4625,0.375,31.18445,11.0
1.7375,0.4875,55.23900075,9.0
1.475,0.4,28.91649,11.0
1.175,0.325,14.81261375,7.0
1.3125,0.375,19.85882475,8.0
1.2625,0.35,15.43630275,8.0
1.7125,0.4875,43.431434,10.0
1.25,0.35,17.95940825,10.0
1.7625,0.5,50.81647875,9.0
1.2,0.3,17.50581625,7.0
1.425,0.375,24.834162,10.0
1.5375,0.4125,28.50542225,16.0
1.6125,0.4125,37.32211675,19.0
1.3375,0.375,21.0069795,10.0
1.6625,0.35,36.35823375,9.0
1.0625,0.275,10.432616,9.0
1.525,0.375,30.5891105,9.0
1.5875,0.4125,34.9549335,9.0
1.1875,0.3125,12.54465375,9.0
1.5625,0.4625,36.137845,15.0
1.3,0.325,18.01610725,8.0
1.675,0.425,34.26037075,11.0
0.6375,0.15,2.3530085,5.0
1.4375,0.4,31.59551775,10.0
1.475,0.375,24.834162,10.0
1.4125,0.3125,26.32251075,13.0
1.575,0.45,33.962701,13.0
1.3,0.3375,17.76096175,8.0
1.3125,0.35,19.74542675,9.0
1.55,0.425,33.40988575,13.0
1.6375,0.4625,38.55532,9.0
1.5125,0.5125,33.89182725,16.0
1.1,0.2875,12.74310025,8.0
1.5875,0.4125,32.31843,19.0
0.8625,0.1875,5.2446575,8.0
0.5,0.125,1.020582,4.0
1.5625,0.4125,31.62386725,10.0
0.875,0.2125,5.556502,8.0
0.7375,0.175,3.67126025,5.0
1.5875,0.3875,32.89959475,20.0
1.225,0.3125,18.257078,8.0
1.4125,0.3875,26.138239,11.0
1.075,0.225,11.8217415,9.0
1.425,0.3625,23.88445375,9.0
1.75,0.475,46.67745175,10.0
1.625,0.4125,41.00755175,10.0
1.375,0.4,24.76328825,12.0
1.3,0.3375,17.463292,9.0
1.175,0.3125,13.05494475,14.0
0.675,0.1625,3.005047,6.0
1.3,0.35,22.5378525,10.0
1.325,0.325,22.01338675,9.0
1.6125,0.425,38.82464025,11.0
1.3875,0.375,27.17299575,11.0
1.325,0.375,20.19901875,13.0
0.9625,0.225,8.60407325,7.0
1.475,0.4125,30.03629525,10.0
1.1125,0.3,11.8217415,6.0
1.65,0.4,36.69842775,10.0
0.825,0.1625,3.67126025,6.0
1.55,0.3875,28.10852925,10.0
1.5875,0.4625,35.98969025,12.0
1.5125,0.4,30.14969325,10.0
1.2,0.3,13.494362,8.0
0.85,0.2,5.6415505,7.0
1.7125,0.4875,41.8722115,11.0
1.5875,0.4125,37.74735925,11.0
1.625,0.475,38.88133925,9.0
1.2875,0.3125,17.33571925,9.0
0.8,0.225,5.1312595,6.0
0.5,0.1,1.28990225,3.0
1.1875,0.2625,13.45183775,10.0
1.4625,0.35,26.4500835,9.0
1.8625,0.5375,53.28288525,11.0
1.2,0.325,14.67086625,9.0
0.9,0.225,6.30776375,6.0
1.4375,0.4875,27.158821,16.0
1.55,0.425,33.0838665,10.0
1.4875,0.375,28.7180435,8.0
1.625,0.5625,45.92619,16.0
1.0875,0.275,10.39009175,8.0
1.1375,0.2625,14.004653,7.0
0.6375,0.1625,2.608154,6.0
1.325,0.325,20.0430965,9.0
1.525,0.4125,34.5013415,8.0
0.65,0.1625,3.38776525,5.0
1.2875,0.3125,17.4349425,8.0
0.8125,0.175,3.4302895,6.0
1.4375,0.3875,21.659018,11.0
1.2375,0.3125,17.42076775,8.0
1.1625,0.3625,17.44911725,17.0
1.25,0.3875,18.937466,9.0
1.2875,0.3125,17.95940825,8.0
1.35,0.35,21.829115,9.0
0.375,0.1125,0.510291,4.0
0.5875,0.125,1.54504775,5.0
1.5625,0.425,34.8415355,15.0
1.5875,0.4125,42.2124055,14.0
1.4875,0.4375,32.98464325,12.0
1.4375,0.3875,29.86619825,11.0
1.3625,0.375,23.09066775,9.0
1.2875,0.3125,15.3937785,8.0
1.4125,0.3625,29.937072,9.0
1.6125,0.4,39.95862025,10.0
1.525,0.475,35.0116325,18.0
1.2125,0.3,15.26620575,8.0
1.325,0.3625,18.6256215,10.0
1.0375,0.25,10.27669375,7.0
0.7,0.2125,3.04757125,7.0
1.4375,0.4625,29.9087225,10.0
1.2875,0.3125,17.19397175,10.0
1.375,0.3125,18.69649525,9.0
1.5625,0.4,31.90736225,11.0
1.6,0.45,36.570855,11.0
1.0875,0.275,10.4042665,8.0
1.2,0.275,13.721158,8.0
1.175,0.3,13.267566,9.0
1.4375,0.375,22.21183325,11.0
0.7125,0.1875,2.608154,5.0
1.4,0.35,27.9667818,11.0
1.55,0.425,32.998818,13.0
1.725,0.4875,53.4388075,10.0
1.6625,0.5625,42.354153,18.0
1.45,0.4125,25.58542375,14.0
1.5625,0.375,27.1871705,9.0
0.775,0.2125,3.89805625,8.0
1.0875,0.275,11.5382465,9.0
1.175,0.2875,13.16834275,10.0
1.4875,0.3875,27.82503425,10.0
1.0875,0.275,11.89261525,8.0
1.425,0.3625,25.344453,9.0
1.65,0.475,43.6298805,11.0
1.65,0.425,39.7743485,9.0
1.05,0.25,9.8372765,7.0
1.3125,0.325,17.179797,10.0
1.1,0.275,11.89261525,7.0
1.5625,0.4625,34.9549335,9.0
1.65,0.5,41.95726,11.0
1.45,0.3625,24.67823975,11.0
1.5625,0.3875,28.50542225,9.0
1.4,0.3875,22.1976585,9.0
1.3125,0.325,19.6462035,9.0
1.575,0.375,33.0271675,10.0
1.1625,0.3,15.23785625,13.0
1.325,0.35,23.00561925,10.0
1.1125,0.3,13.08329425,8.0
1.375,0.3375,22.97726975,10.0
1.6875,0.4875,49.25725625,10.0
1.3375,0.3375,22.6512505,13.0
1.525,0.45,31.59551775,14.0
1.375,0.4125,26.988724,13.0
1.025,0.25,9.19941275,8.0
1.625,0.4625,39.179009,16.0
1.5,0.4125,29.97959625,12.0
1.525,0.475,36.7126025,17.0
1.4625,0.375,27.78251,8.0
1.4125,0.375,26.988724,9.0
1.4375,0.3125,27.68328675,10.0
1.8,0.5,50.6605565,23.0
1.4125,0.45,27.9242575,15.0
1.25,0.275,16.45688475,8.0
1.1625,0.3,13.36678925,10.0
1.5,0.3875,31.19862475,9.0
1.125,0.2875,13.53688625,10.0
1.3625,0.3125,17.08057375,9.0
1.0875,0.2625,11.09882925,8.0
1.6375,0.4375,38.78154375,16.0
0.2875,0.0625,0.5953395,4.0
1.6875,0.45,43.02036625,12.0
1.1875,0.2875,18.07280625,7.0
1.6125,0.4,35.777069,11.0
1.325,0.35,18.1153305,8.0
1.725,0.5,44.4803655,10.0
1.1625,0.2875,14.75591475,12.0
1.2375,0.35,13.53688625,8.0
1.5,0.3875,28.36367475,16.0
1.15,0.3,11.7083435,11.0
1.2625,0.3375,19.15008725,8.0
0.325,0.075,0.3580555,4.0
1.6125,0.4375,38.48444625,11.0
1.2375,0.35,17.5483405,9.0
1.375,0.3,16.896302,8.0
1.7625,0.45,45.74191825,11.0
1.175,0.3,13.22504175,8.0
1.5,0.4,34.5013415,29.0
1.5125,0.3625,34.5013415,12.0
1.675,0.475,42.921143,21.0
0.975,0.2375,8.0229085,6.0
1.4125,0.3,20.638436,8.0
1.45,0.3625,25.2027055,12.0
1.35,0.3375,23.85610425,15.0
0.5625,0.1,1.23320325,3.0
1.1625,0.2375,11.35397475,6.0
1.45,0.3875,29.6819265,11.0
1.2125,0.3,14.571643,8.0
0.7,0.1625,3.30271675,7.0
1.1375,0.275,12.51630425,9.0
1.4,0.4,25.0326085,11.0
1.05,0.275,9.1001895,6.0
1.15,0.3125,12.757275,8.0
1.025,0.25,7.314171,6.0
1.225,0.325,15.74814725,9.0
1.4,0.4125,25.16018125,16.0
1.175,0.2625,13.53688625,8.0
1.6625,0.4375,38.82464025,10.0
1.1875,0.275,12.587178,8.0
1.6125,0.4875,46.096287,10.0
1.5,0.4125,29.44095575,9.0
1.5,0.3875,34.6147395,13.0
0.7125,0.2,2.83495,6.0
1.4125,0.3,20.87940675,9.0
1.3125,0.3875,23.43086175,12.0
1.6375,0.425,36.55668025,10.0
1.2,0.3,14.81261375,9.0
0.4,0.1125,0.75126175,6.0
1.6375,0.425,40.44056175,15.0
1.625,0.475,49.99434325,21.0
1.375,0.3625,23.926978,23.0
0.875,0.225,5.10291,6.0
1.2125,0.3,15.8473705,8.0
1.1,0.3,12.4454305,8.0
1.55,0.4125,33.29648775,9.0
1.0875,0.25,10.27669375,7.0
1.1,0.3125,11.3398,7.0
0.5,0.0625,0.97805775,5.0
1.4875,0.4875,27.11629675,11.0
0.975,0.25,7.55514175,8.0
1.1125,0.3375,13.8062065,9.0
1.2,0.3125,13.90542975,9.0
1.375,0.3,19.85882475,9.0
1.4,0.375,24.08290025,11.0
0.925,0.2125,5.443104,8.0
1.4375,0.35,25.7696955,10.0
1.5,0.45,31.18445,11.0
0.7375,0.2125,3.89805625,7.0
1.7125,0.475,47.513762,13.0
1.0125,0.2875,9.07184,7.0
1.3125,0.2625,24.38057,8.0
0.975,0.225,8.12213175,7.0
1.7875,0.475,47.4854125,11.0
1.45,0.425,30.51823675,12.0
1.35,0.35,21.035329,8.0
1.4125,0.4125,23.48756075,8.0
1.575,0.3875,33.40988575,10.0
1.5625,0.4,32.2333815,11.0
1.5,0.4125,26.63435525,9.0
1.45,0.3625,24.2955215,9.0
0.525,0.125,1.304077,4.0
1.6,0.425,37.74735925,13.0
1.5625,0.4,27.59823825,9.0
1.425,0.3,22.5378525,13.0
0.9375,0.2375,7.98038425,7.0
1.7125,0.425,43.30386125,13.0
1.325,0.375,23.7285315,9.0
1.55,0.35,30.7592075,9.0
1.0125,0.225,9.28446125,9.0
1.35,0.45,20.0430965,8.0
1.1,0.25,9.51125725,9.0
1.5375,0.3875,31.581343,9.0
1.5625,0.3875,33.55163325,9.0
1.2875,0.3125,18.1153305,8.0
1.5125,0.4,26.01066625,12.0
1.1875,0.325,16.51358375,8.0
1.3625,0.35,23.17571625,9.0
0.775,0.175,3.6003865,7.0
1.6375,0.4125,44.09764725,13.0
1.4625,0.35,25.69882175,11.0
1.225,0.2875,14.69921575,15.0
1.45,0.3625,25.33027825,10.0
1.6125,0.3875,32.21920675,8.0
1.25,0.3125,16.2442635,10.0
1.0375,0.3,9.355335,11.0
1.4125,0.35,24.153774,9.0
0.9625,0.25,7.72523875,7.0
1.45,0.4125,30.51823675,9.0
1.0375,0.325,8.9300925,9.0
1.05,0.3,8.12213175,7.0
1.2,0.35,14.118051,8.0
1.325,0.3,20.921931,10.0
1.475,0.3625,26.08154,11.0
1.6375,0.475,38.73959175,10.0
1.625,0.4125,32.95629375,15.0
1.4625,0.425,24.8058125,9.0
1.425,0.3625,26.251637,8.0
0.8875,0.225,6.4920355,7.0
1.2125,0.325,18.01610725,8.0
1.225,0.3375,17.53416575,9.0
1.55,0.4125,28.44872325,9.0
1.6,0.4375,41.4753185,12.0
1.3125,0.3375,22.339406,13.0
0.875,0.2125,5.34388075,6.0
0.5125,0.125,1.13398,4.0
